,release_year,Adult,Kids,Older Kids,Teens,Movie,TV Show,show_duration,movie_duration
4476,2018,0,1,0,0,1,0,0,113
4477,2017,0,0,1,0,1,0,0,53
4478,2017,0,0,1,0,1,0,0,54
4479,2017,0,0,1,0,1,0,0,53
4480,2017,0,1,0,0,1,0,0,54
4481,2018,0,0,0,1,1,0,0,113
4482,2017,0,0,1,0,1,0,0,53
4483,2018,0,0,1,0,1,0,0,53
4484,2017,0,0,1,0,1,0,0,52
4485,2017,0,0,1,0,1,0,0,54
4486,2017,0,0,1,0,1,0,0,54
4487,2018,0,1,0,0,1,0,0,53
4488,2017,0,0,1,0,1,0,0,53
4489,2012,0,1,0,0,1,0,0,53
4490,2017,0,0,0,1,1,0,0,86
4491,1995,0,0,0,1,1,0,0,102
4492,2016,1,0,0,0,1,0,0,114
4493,2009,1,0,0,0,1,0,0,99
4494,2013,1,0,0,0,1,0,0,117
4495,2013,1,0,0,0,1,0,0,124
4496,2016,1,0,0,0,1,0,0,122
4497,2014,1,0,0,0,1,0,0,84
4498,2009,0,1,0,0,1,0,0,84
4499,2018,1,0,0,0,1,0,0,120
4500,1960,0,0,1,0,1,0,0,127
4501,2007,0,0,0,1,1,0,0,122
4502,2004,0,0,0,1,1,0,0,125
4503,2015,1,0,0,0,1,0,0,107
4504,2016,1,0,0,0,1,0,0,91
4505,2011,1,0,0,0,1,0,0,103
4506,2012,1,0,0,0,1,0,0,103
4507,2013,0,0,1,0,0,1,1,0
4508,2012,1,0,0,0,1,0,0,97
4509,1983,0,0,0,1,1,0,0,89
4510,2017,0,0,0,1,1,0,0,92
4511,2016,0,0,0,1,1,0,0,107
4512,2018,0,0,0,1,1,0,0,86
4513,2018,0,0,1,0,1,0,0,70
4514,2018,1,0,0,0,1,0,0,66
4515,2019,1,0,0,0,1,0,0,111
4516,1968,0,0,0,1,1,0,0,166
4517,2016,0,0,1,0,1,0,0,135
4518,2013,0,0,1,0,1,0,0,92
4519,2018,1,0,0,0,1,0,0,92
4520,2016,1,0,0,0,1,0,0,93
4521,2013,1,0,0,0,1,0,0,90
4522,2015,1,0,0,0,1,0,0,76
4523,2006,0,0,1,0,1,0,0,86
4524,2016,1,0,0,0,1,0,0,111
4525,2016,1,0,0,0,1,0,0,124
4526,2018,1,0,0,0,1,0,0,139
4527,2016,1,0,0,0,1,0,0,91
4528,1984,1,0,0,0,1,0,0,86
4529,2017,0,0,0,1,1,0,0,122
4530,2017,1,0,0,0,1,0,0,96
4531,2014,0,0,1,0,1,0,0,88
4532,2019,1,0,0,0,1,0,0,93
4533,2018,0,0,0,1,1,0,0,90
4534,2018,1,0,0,0,1,0,0,102
4535,2006,1,0,0,0,1,0,0,105
4536,2015,0,0,0,1,1,0,0,117
4537,2007,0,0,0,1,1,0,0,126
4538,2017,0,0,0,1,1,0,0,89
4539,2007,1,0,0,0,1,0,0,82
4540,2002,1,0,0,0,1,0,0,98
4541,2016,1,0,0,0,1,0,0,96
4542,1988,0,0,1,0,1,0,0,108
4543,2015,1,0,0,0,1,0,0,163
4544,2002,1,0,0,0,1,0,0,112
4545,2000,0,0,1,0,1,0,0,137
4546,2018,1,0,0,0,1,0,0,89
4547,2007,1,0,0,0,1,0,0,86
4548,1997,0,0,0,1,1,0,0,187
4549,2017,0,0,1,0,1,0,0,109
4550,1992,1,0,0,0,1,0,0,84
4551,2011,0,0,1,0,1,0,0,140
4552,1992,1,0,0,0,1,0,0,117
4553,2014,1,0,0,0,1,0,0,105
4554,2009,0,0,1,0,1,0,0,91
4555,2016,0,0,0,1,1,0,0,104
4556,2009,0,0,0,1,1,0,0,114
4557,2013,1,0,0,0,1,0,0,112
4558,1988,0,0,1,0,1,0,0,48
4559,2016,1,0,0,0,1,0,0,95
4560,2006,0,0,1,0,1,0,0,89
4561,2016,1,0,0,0,1,0,0,108
4562,2017,1,0,0,0,1,0,0,72
4563,2007,1,0,0,0,1,0,0,109
4564,2016,1,0,0,0,1,0,0,105
4565,2016,1,0,0,0,1,0,0,92
4566,2018,0,0,1,0,1,0,0,95
4567,2015,0,0,1,0,1,0,0,85
4568,1993,0,0,0,1,1,0,0,126
4569,2015,0,0,0,1,1,0,0,118
4570,2009,1,0,0,0,1,0,0,125
4571,2012,0,0,0,1,1,0,0,112
4572,2017,0,0,0,1,1,0,0,96
4573,2018,1,0,0,0,1,0,0,81
4574,2017,0,0,1,0,1,0,0,92
4575,2002,1,0,0,0,1,0,0,127
4576,1998,1,0,0,0,1,0,0,81
4577,2018,1,0,0,0,1,0,0,133
4578,2006,0,0,1,0,0,1,1,0
4579,2010,0,0,0,1,1,0,0,81
4580,2016,1,0,0,0,1,0,0,108
4581,1986,1,0,0,0,1,0,0,120
4582,1980,0,0,0,1,1,0,0,149
4583,2018,0,0,1,0,1,0,0,96
4584,1980,0,0,1,0,1,0,0,114
4585,2016,1,0,0,0,1,0,0,77
4586,2018,1,0,0,0,1,0,0,90
4587,2014,0,0,1,0,1,0,0,55
4588,2013,0,0,1,0,1,0,0,24
4589,2013,1,0,0,0,1,0,0,106
4590,2013,0,0,0,1,1,0,0,127
4591,2015,1,0,0,0,1,0,0,86
4592,1996,1,0,0,0,1,0,0,131
4593,1984,0,0,0,1,1,0,0,93
4594,2017,1,0,0,0,1,0,0,97
4595,2018,1,0,0,0,1,0,0,84
4596,2019,1,0,0,0,1,0,0,83
4597,2000,0,0,0,1,1,0,0,165
4598,1994,1,0,0,0,1,0,0,154
4599,2014,0,0,0,1,1,0,0,158
4600,2012,1,0,0,0,1,0,0,89
4601,2011,0,0,0,1,1,0,0,149
4602,2008,0,0,0,1,1,0,0,106
4603,2015,0,0,0,1,1,0,0,128
4604,2008,0,0,1,0,1,0,0,98
4605,2009,0,0,1,0,1,0,0,99
4606,2008,1,0,0,0,1,0,0,113
4607,2015,0,0,1,0,1,0,0,83
4608,1980,1,0,0,0,1,0,0,129
4609,2015,0,0,0,1,1,0,0,117
4610,2016,0,0,0,1,1,0,0,124
4611,1996,0,0,0,1,1,0,0,177
4612,1974,0,0,1,0,1,0,0,104
4613,2018,0,0,1,0,1,0,0,113
4614,1985,0,0,0,1,1,0,0,178
4615,2018,0,0,1,0,1,0,0,90
4616,2005,0,0,0,1,1,0,0,154
4617,2018,1,0,0,0,1,0,0,122
4618,2010,1,0,0,0,1,0,0,115
4619,2017,0,0,0,1,1,0,0,126
4620,2011,0,0,0,1,1,0,0,99
4621,2011,0,0,1,0,1,0,0,144
4622,1955,0,0,0,1,1,0,0,111
4623,2018,1,0,0,0,1,0,0,73
4624,2016,1,0,0,0,1,0,0,81
4625,1984,0,0,0,1,1,0,0,114
4626,2017,0,0,0,1,1,0,0,112
4627,2017,0,0,1,0,1,0,0,80
4628,2015,1,0,0,0,1,0,0,100
4629,2012,1,0,0,0,1,0,0,96
4630,2015,0,0,1,0,1,0,0,88
4631,2015,1,0,0,0,1,0,0,95
4632,2010,0,0,0,1,1,0,0,112
4633,2017,0,0,0,1,1,0,0,112
4634,2010,1,0,0,0,1,0,0,97
4635,2017,1,0,0,0,1,0,0,97
4636,2016,1,0,0,0,1,0,0,94
4637,1980,1,0,0,0,1,0,0,97
4638,2016,1,0,0,0,1,0,0,118
4639,2014,1,0,0,0,1,0,0,95
4640,2017,0,0,1,0,0,1,1,0
4641,2008,1,0,0,0,1,0,0,120
4642,2012,1,0,0,0,1,0,0,84
4643,2008,1,0,0,0,1,0,0,101
4644,2015,0,0,0,1,1,0,0,103
4645,2013,1,0,0,0,1,0,0,83
4646,2011,1,0,0,0,1,0,0,107
4647,2010,0,0,0,1,1,0,0,136
4648,2015,0,0,0,1,1,0,0,96
4649,2016,0,0,0,1,1,0,0,45
4650,2018,0,0,0,1,1,0,0,92
4651,1976,0,0,1,0,1,0,0,120
4652,1979,0,0,1,0,1,0,0,119
4653,1982,0,0,1,0,1,0,0,100
4654,1985,0,0,1,0,1,0,0,92
4655,1990,0,0,0,1,1,0,0,104
4656,2017,1,0,0,0,1,0,0,93
4657,2014,1,0,0,0,1,0,0,98
4658,2014,0,0,0,1,1,0,0,122
4659,2015,1,0,0,0,1,0,0,118
4660,2017,1,0,0,0,1,0,0,89
4661,2012,0,0,1,0,1,0,0,26
4662,1968,1,0,0,0,1,0,0,137
4663,1998,1,0,0,0,1,0,0,121
4664,2016,0,0,1,0,0,1,8,0
4665,2017,1,0,0,0,1,0,0,103
4666,2016,1,0,0,0,1,0,0,92
4667,1995,1,0,0,0,1,0,0,89
4668,2005,0,0,0,1,1,0,0,97
4669,2004,0,0,0,1,1,0,0,134
4670,1999,0,0,1,0,1,0,0,116
4671,2018,0,0,0,1,1,0,0,110
4672,2018,0,0,0,1,1,0,0,88
4673,2015,0,0,1,0,1,0,0,93
4674,2013,1,0,0,0,1,0,0,72
4675,2016,0,0,0,1,1,0,0,141
4676,2003,0,0,0,1,1,0,0,117
4677,1982,0,0,0,1,1,0,0,118
4678,2014,1,0,0,0,1,0,0,105
4679,2016,0,0,0,1,1,0,0,94
4680,1983,0,0,0,1,1,0,0,137
4681,2014,0,0,1,0,0,1,1,0
4682,2016,1,0,0,0,1,0,0,61
4683,2012,1,0,0,0,1,0,0,86
4684,2016,1,0,0,0,1,0,0,118
4685,2016,0,0,0,1,1,0,0,173
4686,2007,0,0,1,0,1,0,0,152
4687,2014,0,0,0,1,1,0,0,99
4688,2017,1,0,0,0,1,0,0,110
4689,2017,0,0,1,0,1,0,0,116
4690,2013,0,0,0,1,1,0,0,107
4691,2018,0,0,0,1,1,0,0,109
4692,2008,0,0,0,1,1,0,0,122
4693,1964,0,0,0,1,1,0,0,228
4694,2014,0,0,1,0,1,0,0,86
4695,2010,0,1,0,0,1,0,0,72
4696,2010,0,0,0,1,1,0,0,102
4697,2015,0,0,0,1,1,0,0,140
4698,2016,0,0,1,0,1,0,0,145
4699,2005,0,0,0,1,1,0,0,126
4700,2017,0,0,0,1,1,0,0,133
4701,2008,0,0,0,1,1,0,0,141
4702,2018,1,0,0,0,1,0,0,78
4703,2012,0,0,0,1,1,0,0,150
4704,1982,0,0,0,1,1,0,0,153
4705,2017,1,0,0,0,1,0,0,83
4706,2017,1,0,0,0,1,0,0,95
4707,2018,1,0,0,0,1,0,0,93
4708,2013,0,0,0,1,1,0,0,126
4709,2019,1,0,0,0,1,0,0,95
4710,2014,1,0,0,0,1,0,0,99
4711,2017,0,0,1,0,1,0,0,93
4712,1955,0,0,1,0,1,0,0,93
4713,2000,1,0,0,0,1,0,0,88
4714,2013,0,0,0,1,1,0,0,88
4715,1993,1,0,0,0,1,0,0,195
4716,1988,1,0,0,0,1,0,0,120
4717,1998,0,0,1,0,1,0,0,77
4718,2010,0,0,0,1,1,0,0,112
4719,1997,1,0,0,0,1,0,0,121
4720,2000,1,0,0,0,1,0,0,117
4721,2012,1,0,0,0,1,0,0,90
4722,1993,0,0,1,0,1,0,0,110
4723,2012,0,0,0,1,1,0,0,86
4724,2011,0,0,0,1,1,0,0,95
4725,2007,0,0,1,0,1,0,0,101
4726,2015,0,0,0,1,1,0,0,111
4727,2013,0,0,1,0,1,0,0,54
4728,2013,0,0,1,0,1,0,0,54
4729,2013,0,0,1,0,1,0,0,54
4730,2014,0,0,1,0,1,0,0,55
4731,2013,0,0,1,0,1,0,0,54
4732,2013,0,0,0,1,1,0,0,55
4733,2014,0,0,1,0,1,0,0,55
4734,2013,0,0,1,0,1,0,0,55
4735,2014,0,0,1,0,1,0,0,55
4736,2014,0,0,1,0,1,0,0,55
4737,2012,0,0,0,1,1,0,0,102
4738,2010,0,0,0,1,1,0,0,106
4739,2017,1,0,0,0,1,0,0,69
4740,2011,1,0,0,0,1,0,0,85
4741,2010,1,0,0,0,1,0,0,146
4742,2008,1,0,0,0,1,0,0,145
4743,2016,1,0,0,0,1,0,0,103
4744,1999,1,0,0,0,1,0,0,111
4745,2019,1,0,0,0,1,0,0,125
4746,2011,0,0,0,1,1,0,0,115
4747,2002,1,0,0,0,1,0,0,168
4748,2012,0,0,0,1,1,0,0,109
4749,2002,0,0,1,0,1,0,0,148
4750,2002,0,0,0,1,1,0,0,92
4751,2011,0,0,0,1,1,0,0,91
4752,2008,0,0,0,1,1,0,0,135
4753,2010,1,0,0,0,1,0,0,112
4754,2009,0,0,0,1,1,0,0,128
4755,1990,1,0,0,0,1,0,0,168
4756,2016,0,1,0,0,1,0,0,45
4757,2018,0,1,0,0,1,0,0,75
4758,2017,0,1,0,0,1,0,0,71
4759,2016,0,0,0,1,1,0,0,122
4760,2013,1,0,0,0,1,0,0,97
4761,2009,0,0,1,0,1,0,0,89
4762,2016,1,0,0,0,1,0,0,98
4763,2017,0,0,0,1,1,0,0,115
4764,2004,1,0,0,0,1,0,0,96
4765,2017,1,0,0,0,1,0,0,119
4766,2014,0,1,0,0,1,0,0,105
4767,2018,1,0,0,0,1,0,0,88
4768,2012,1,0,0,0,1,0,0,94
4769,2013,0,0,0,1,1,0,0,143
4770,2015,0,0,1,0,1,0,0,127
4771,2017,0,0,0,1,1,0,0,92
4772,2017,1,0,0,0,1,0,0,87
4773,2016,1,0,0,0,1,0,0,83
4774,2015,1,0,0,0,1,0,0,95
4775,2014,1,0,0,0,1,0,0,96
4776,2016,0,0,0,1,1,0,0,107
4777,2016,1,0,0,0,1,0,0,100
4778,2010,0,0,0,1,1,0,0,94
4779,2015,1,0,0,0,1,0,0,101
4780,2004,0,0,1,0,1,0,0,89
4781,1996,1,0,0,0,1,0,0,135
4782,1993,1,0,0,0,1,0,0,107
4783,2015,1,0,0,0,1,0,0,84
4784,1998,0,0,0,1,1,0,0,110
4785,2008,1,0,0,0,1,0,0,95
4786,2015,0,0,0,1,1,0,0,83
4787,2016,1,0,0,0,1,0,0,86
4788,2005,0,0,0,1,1,0,0,137
4789,2013,1,0,0,0,1,0,0,142
4790,1991,1,0,0,0,1,0,0,94
4791,2018,0,0,0,1,1,0,0,135
4792,2018,0,0,0,1,1,0,0,135
4793,2009,1,0,0,0,1,0,0,104
4794,2017,1,0,0,0,1,0,0,97
4795,2003,0,0,0,1,1,0,0,128
4796,2014,1,0,0,0,1,0,0,109
4797,2011,0,0,1,0,1,0,0,106
4798,2019,1,0,0,0,1,0,0,94
4799,1976,0,0,1,0,1,0,0,98
4800,2017,0,0,0,1,1,0,0,96
4801,2007,0,0,0,1,1,0,0,139
4802,2018,0,0,1,0,1,0,0,117
4803,2018,0,0,0,1,1,0,0,95
4804,2015,1,0,0,0,1,0,0,129
4805,2012,1,0,0,0,1,0,0,94
4806,2018,1,0,0,0,1,0,0,112
4807,2001,0,0,1,0,1,0,0,88
4808,2002,0,0,1,0,1,0,0,100
4809,2003,0,0,1,0,1,0,0,83
4810,2015,1,0,0,0,1,0,0,93
4811,2018,1,0,0,0,1,0,0,103
4812,2019,0,0,0,1,1,0,0,88
4813,2015,1,0,0,0,1,0,0,86
4814,2017,0,0,0,1,1,0,0,152
4815,2013,1,0,0,0,1,0,0,106
4816,2006,0,0,1,0,1,0,0,52
4817,2008,1,0,0,0,1,0,0,98
4818,2018,0,0,0,1,1,0,0,89
4819,2017,1,0,0,0,1,0,0,86
4820,2010,0,0,0,1,1,0,0,106
4821,2010,1,0,0,0,1,0,0,100
4822,2015,0,0,1,0,1,0,0,91
4823,2014,0,0,0,1,1,0,0,113
4824,2017,0,0,1,0,1,0,0,132
4825,2020,1,0,0,0,1,0,0,96
4826,2019,0,0,0,1,1,0,0,96
4827,2006,0,0,0,1,1,0,0,113
4828,1992,0,0,1,0,1,0,0,95
4829,1981,1,0,0,0,1,0,0,106
4830,1996,1,0,0,0,1,0,0,117
4831,2016,1,0,0,0,1,0,0,123
4832,2002,0,0,1,0,1,0,0,78
4833,2019,1,0,0,0,1,0,0,95
4834,2015,1,0,0,0,1,0,0,135
4835,2011,1,0,0,0,1,0,0,130
4836,2018,0,0,0,1,1,0,0,115
4837,2014,1,0,0,0,1,0,0,114
4838,2014,1,0,0,0,1,0,0,107
4839,2019,1,0,0,0,1,0,0,93
4840,2015,1,0,0,0,1,0,0,94
4841,2014,1,0,0,0,1,0,0,85
4842,2018,0,0,1,0,1,0,0,63
4843,2017,1,0,0,0,1,0,0,104
4844,2014,0,0,1,0,1,0,0,127
4845,2007,1,0,0,0,1,0,0,113
4846,1972,1,0,0,0,1,0,0,91
4847,2006,0,0,0,1,1,0,0,154
4848,1999,0,0,0,1,1,0,0,82
4849,2016,0,0,0,1,1,0,0,98
4850,2017,1,0,0,0,1,0,0,103
4851,2017,1,0,0,0,1,0,0,86
4852,1977,0,0,1,0,1,0,0,123
4853,2007,1,0,0,0,1,0,0,116
4854,2017,1,0,0,0,1,0,0,93
4855,2016,1,0,0,0,1,0,0,97
4856,2016,1,0,0,0,1,0,0,108
4857,1980,1,0,0,0,1,0,0,101
4858,1999,0,0,1,0,1,0,0,177
4859,2008,0,0,0,1,1,0,0,95
4860,2011,1,0,0,0,1,0,0,97
4861,2014,1,0,0,0,1,0,0,111
4862,2015,1,0,0,0,1,0,0,81
4863,1999,0,1,0,0,1,0,0,89
4864,2005,0,1,0,0,1,0,0,72
4865,2013,0,0,0,1,1,0,0,112
4866,2016,0,0,1,0,1,0,0,48
4867,2010,0,0,1,0,1,0,0,137
4868,2016,1,0,0,0,1,0,0,89
4869,2007,0,0,1,0,1,0,0,87
4870,1991,0,0,1,0,1,0,0,88
4871,2010,0,0,1,0,1,0,0,125
4872,2017,1,0,0,0,1,0,0,108
4873,2015,1,0,0,0,1,0,0,102
4874,2003,1,0,0,0,1,0,0,109
4875,2009,0,0,0,1,1,0,0,115
4876,2015,0,0,1,0,1,0,0,98
4877,2017,1,0,0,0,1,0,0,84
4878,2016,0,0,1,0,1,0,0,133
4879,2012,1,0,0,0,1,0,0,121
4880,2015,0,0,1,0,0,1,1,0
4881,2016,1,0,0,0,1,0,0,117
4882,2015,1,0,0,0,1,0,0,87
4883,2016,0,0,1,0,1,0,0,88
4884,2005,0,0,1,0,1,0,0,93
4885,2011,0,0,1,0,1,0,0,107
4886,2007,1,0,0,0,1,0,0,99
4887,2016,1,0,0,0,1,0,0,140
4888,1995,0,0,0,1,1,0,0,113
4889,2005,1,0,0,0,1,0,0,89
4890,2019,0,0,1,0,1,0,0,97
4891,2010,0,0,0,1,1,0,0,108
4892,2015,1,0,0,0,1,0,0,80
4893,2013,1,0,0,0,1,0,0,90
4894,2000,1,0,0,0,1,0,0,117
4895,2016,1,0,0,0,1,0,0,95
4896,2016,1,0,0,0,1,0,0,86
4897,2017,0,0,0,1,1,0,0,100
4898,2015,1,0,0,0,1,0,0,87
4899,1993,0,0,0,1,1,0,0,83
4900,2018,1,0,0,0,1,0,0,89
4901,1942,0,0,0,1,1,0,0,18
4902,2018,1,0,0,0,1,0,0,72
4903,2016,1,0,0,0,1,0,0,95
4904,2015,1,0,0,0,1,0,0,95
4905,2016,1,0,0,0,1,0,0,98
4906,2001,0,1,0,0,0,1,1,0
4907,2010,1,0,0,0,1,0,0,118
4908,2015,1,0,0,0,1,0,0,98
4909,2010,0,0,0,1,1,0,0,111
4910,2009,0,0,0,1,1,0,0,116
4911,2016,0,0,0,1,1,0,0,97
4912,2008,0,0,0,1,1,0,0,95
4913,2007,1,0,0,0,1,0,0,122
4914,2019,1,0,0,0,1,0,0,95
4915,2017,0,0,0,1,1,0,0,93
4916,2006,0,0,0,1,1,0,0,107
4917,2017,0,0,0,1,1,0,0,119
4918,2005,0,0,0,1,1,0,0,119
4919,2007,0,0,0,1,1,0,0,97
4920,2017,0,0,0,1,1,0,0,96
4921,2019,1,0,0,0,1,0,0,106
4922,2017,0,0,0,1,1,0,0,109
4923,2014,1,0,0,0,1,0,0,112
4924,1977,0,0,1,0,1,0,0,96
4925,2017,1,0,0,0,1,0,0,60
4926,2017,0,0,1,0,1,0,0,113
4927,2017,1,0,0,0,1,0,0,126
4928,2016,0,0,0,1,1,0,0,109
4929,2016,1,0,0,0,1,0,0,93
4930,2010,1,0,0,0,1,0,0,101
4931,2016,0,0,0,1,1,0,0,111
4932,2015,1,0,0,0,1,0,0,107
4933,2013,0,0,1,0,1,0,0,100
4934,2016,0,0,1,0,1,0,0,92
4935,1965,0,0,0,1,1,0,0,103
4936,2010,1,0,0,0,1,0,0,105
4937,2018,0,0,0,1,1,0,0,103
4938,2016,0,0,0,1,1,0,0,101
4939,2013,1,0,0,0,1,0,0,123
4940,2011,0,0,0,1,1,0,0,114
4941,1996,1,0,0,0,1,0,0,101
4942,2013,0,0,1,0,1,0,0,99
4943,1994,1,0,0,0,1,0,0,102
4944,1970,0,0,1,0,1,0,0,66
4945,1992,1,0,0,0,1,0,0,112
4946,2015,1,0,0,0,1,0,0,101
4947,2009,0,0,0,1,1,0,0,99
4948,2011,1,0,0,0,1,0,0,105
4949,1982,0,0,1,0,1,0,0,93
4950,2018,1,0,0,0,1,0,0,121
4951,2015,1,0,0,0,1,0,0,95
4952,2017,1,0,0,0,1,0,0,100
4953,2006,1,0,0,0,1,0,0,151
4954,2017,0,0,0,1,1,0,0,78
4955,2017,0,0,0,1,1,0,0,85
4956,2012,1,0,0,0,1,0,0,84
4957,2015,1,0,0,0,1,0,0,86
4958,2009,0,0,1,0,1,0,0,121
4959,2016,1,0,0,0,1,0,0,99
4960,2016,1,0,0,0,1,0,0,110
4961,2005,0,0,0,1,1,0,0,104
4962,2007,1,0,0,0,1,0,0,95
4963,2015,1,0,0,0,1,0,0,96
4964,2015,1,0,0,0,1,0,0,106
4965,2017,1,0,0,0,1,0,0,112
4966,1981,1,0,0,0,1,0,0,85
4967,2016,1,0,0,0,1,0,0,107
4968,2016,1,0,0,0,1,0,0,76
4969,2012,1,0,0,0,0,1,1,0
4970,2018,1,0,0,0,1,0,0,88
4971,2010,1,0,0,0,1,0,0,116
4972,2009,0,0,0,1,1,0,0,121
4973,2009,1,0,0,0,1,0,0,82
4974,2014,0,0,0,1,1,0,0,87
4975,2019,1,0,0,0,1,0,0,46
4976,1996,0,0,1,0,1,0,0,103
4977,2016,1,0,0,0,0,1,1,0
4978,1978,1,0,0,0,1,0,0,97
4979,1994,0,0,1,0,1,0,0,91
4980,2000,0,0,1,0,1,0,0,91
4981,1975,1,0,0,0,1,0,0,101
4982,2008,0,0,0,1,1,0,0,104
4983,2017,1,0,0,0,1,0,0,113
4984,2014,1,0,0,0,1,0,0,89
4985,2016,0,0,0,1,1,0,0,115
4986,2016,0,0,1,0,1,0,0,84
4987,2013,1,0,0,0,1,0,0,106
4988,2003,0,0,0,1,1,0,0,124
4989,2019,1,0,0,0,1,0,0,107
4990,2011,1,0,0,0,1,0,0,158
4991,2018,1,0,0,0,1,0,0,95
4992,2017,0,0,0,1,1,0,0,97
4993,2016,1,0,0,0,1,0,0,97
4994,2009,1,0,0,0,1,0,0,89
4995,2014,0,0,0,1,1,0,0,161
4996,2015,0,0,0,1,1,0,0,205
4997,1979,0,0,0,1,1,0,0,161
4998,2005,1,0,0,0,1,0,0,133
4999,2011,0,0,0,1,1,0,0,119
5000,2017,1,0,0,0,1,0,0,94
5001,2008,0,0,0,1,1,0,0,85
5002,2017,0,0,0,1,1,0,0,108
5003,2011,0,0,0,1,1,0,0,147
5004,2017,1,0,0,0,1,0,0,88
5005,2015,1,0,0,0,1,0,0,99
5006,2017,1,0,0,0,1,0,0,96
5007,2016,1,0,0,0,1,0,0,97
5008,2005,0,0,0,1,1,0,0,92
5009,2017,1,0,0,0,1,0,0,94
5010,2014,0,0,1,0,1,0,0,123
5011,2018,0,0,0,1,1,0,0,103
5012,2016,0,0,0,1,1,0,0,111
5013,2009,0,0,0,1,1,0,0,123
5014,2014,1,0,0,0,1,0,0,100
5015,2018,0,1,0,0,1,0,0,75
5016,2018,0,0,1,0,1,0,0,118
5017,1995,0,0,1,0,1,0,0,96
5018,2009,1,0,0,0,1,0,0,108
5019,2016,1,0,0,0,1,0,0,99
5020,2018,1,0,0,0,1,0,0,103
5021,2009,0,0,0,1,1,0,0,99
5022,2015,1,0,0,0,1,0,0,100
5023,2011,0,0,0,1,1,0,0,105
5024,2007,0,0,0,1,1,0,0,106
5025,2013,0,0,1,0,1,0,0,90
5026,2017,0,0,0,1,1,0,0,95
5027,2010,1,0,0,0,1,0,0,118
5028,2006,0,0,1,0,1,0,0,98
5029,2017,0,0,1,0,1,0,0,86
5030,2016,1,0,0,0,1,0,0,84
5031,1992,1,0,0,0,1,0,0,93
5032,2010,0,0,0,1,1,0,0,88
5033,2016,1,0,0,0,1,0,0,131
5034,2018,1,0,0,0,1,0,0,44
5035,2014,0,0,1,0,1,0,0,96
5036,2019,0,0,1,0,1,0,0,88
5037,2016,0,0,0,1,1,0,0,118
5038,2017,1,0,0,0,1,0,0,89
5039,2018,0,0,1,0,1,0,0,85
5040,2015,0,0,1,0,1,0,0,107
5041,2006,1,0,0,0,1,0,0,138
5042,2015,1,0,0,0,1,0,0,119
5043,2017,1,0,0,0,1,0,0,93
5044,1974,1,0,0,0,1,0,0,121
5045,2008,0,0,1,0,1,0,0,95
5046,2003,0,0,0,1,1,0,0,201
5047,2002,0,0,0,1,1,0,0,179
5048,2008,0,0,0,1,1,0,0,87
5049,1982,0,0,0,1,1,0,0,82
5050,1993,0,0,0,1,1,0,0,85
5051,2017,0,0,1,0,1,0,0,90
5052,2009,0,0,0,1,1,0,0,68
5053,1998,0,0,0,1,1,0,0,138
5054,1999,1,0,0,0,1,0,0,136
5055,2003,1,0,0,0,1,0,0,138
5056,2003,1,0,0,0,1,0,0,129
5057,2018,0,0,0,1,1,0,0,116
5058,2017,1,0,0,0,1,0,0,130
5059,2009,1,0,0,0,1,0,0,94
5060,2016,1,0,0,0,1,0,0,104
5061,2016,1,0,0,0,1,0,0,91
5062,2015,1,0,0,0,1,0,0,70
5063,2011,0,0,1,0,1,0,0,104
5064,2017,0,0,1,0,1,0,0,115
5065,1988,0,0,0,1,1,0,0,85
5066,1984,0,0,1,0,1,0,0,138
5067,2018,1,0,0,0,1,0,0,82
5068,2018,0,0,1,0,1,0,0,99
5069,2014,1,0,0,0,1,0,0,91
5070,2008,0,0,1,0,1,0,0,106
5071,2010,0,0,0,1,1,0,0,108
5072,2001,1,0,0,0,1,0,0,94
5073,2016,1,0,0,0,1,0,0,87
5074,1997,1,0,0,0,1,0,0,124
5075,1993,0,0,0,1,1,0,0,141
5076,2012,0,0,0,1,1,0,0,103
5077,2004,0,0,0,1,1,0,0,141
5078,2013,1,0,0,0,1,0,0,155
5079,2006,0,0,1,0,1,0,0,93
5080,2014,0,1,0,0,1,0,0,78
5081,2017,1,0,0,0,1,0,0,118
5082,2012,0,0,1,0,1,0,0,88
5083,2012,1,0,0,0,1,0,0,140
5084,2015,1,0,0,0,1,0,0,124
5085,2012,1,0,0,0,1,0,0,110
5086,2004,0,1,0,0,1,0,0,100
5087,2004,1,0,0,0,1,0,0,116
5088,2014,1,0,0,0,1,0,0,91
5089,2004,0,0,1,0,1,0,0,111
5090,2009,0,1,0,0,1,0,0,98
5091,2017,1,0,0,0,1,0,0,125
5092,2019,0,0,0,1,1,0,0,76
5093,2006,0,0,0,1,1,0,0,117
5094,2018,1,0,0,0,1,0,0,90
5095,2008,0,0,1,0,1,0,0,119
5096,1997,0,0,0,1,1,0,0,136
5097,2015,0,0,1,0,1,0,0,81
5098,2016,1,0,0,0,1,0,0,77
5099,2016,1,0,0,0,1,0,0,102
5100,2016,1,0,0,0,1,0,0,90
5101,2016,1,0,0,0,1,0,0,92
5102,2011,0,0,0,1,1,0,0,93
5103,2002,0,0,0,1,1,0,0,116
5104,2014,1,0,0,0,1,0,0,107
5105,2016,1,0,0,0,1,0,0,87
5106,1994,0,0,0,1,1,0,0,111
5107,2016,1,0,0,0,1,0,0,101
5108,2011,0,0,0,1,1,0,0,91
5109,2014,1,0,0,0,1,0,0,103
